# channel_height,spacer_porosity,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
6.858000e-04,7.500000e-01,3.587711e+00,1.000000e+00,1.000000e+00,9.333216e-01,7.617788e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,7.500000e-01,2.299517e-01
6.858000e-04,7.700000e-01,3.578298e+00,1.000000e+00,1.000000e+00,9.314904e-01,7.608186e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,7.700000e-01,2.239789e-01
6.858000e-04,7.900000e-01,3.570500e+00,1.000000e+00,1.000000e+00,9.299968e-01,7.600767e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,7.900000e-01,2.183086e-01
6.858000e-04,8.100000e-01,3.564144e+00,1.000000e+00,1.000000e+00,9.288057e-01,7.595327e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,8.100000e-01,2.129182e-01
6.858000e-04,8.300000e-01,3.559086e+00,1.000000e+00,1.000000e+00,9.278889e-01,7.591703e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,8.300000e-01,2.077877e-01
6.858000e-04,8.500000e-01,3.555213e+00,1.000000e+00,1.000000e+00,9.272235e-01,7.589770e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,8.500000e-01,2.028986e-01
6.858000e-04,8.700000e-01,3.552434e+00,1.000000e+00,1.000000e+00,9.267922e-01,7.589441e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,8.700000e-01,1.982342e-01
6.858000e-04,8.900000e-01,3.550681e+00,1.000000e+00,1.000000e+00,9.265825e-01,7.590658e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,8.900000e-01,1.937795e-01
6.858000e-04,9.100000e-01,3.549910e+00,1.000000e+00,1.000000e+00,9.265865e-01,7.593401e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,9.100000e-01,1.895206e-01
6.858000e-04,9.300000e-01,3.550094e+00,1.000000e+00,1.000000e+00,9.268011e-01,7.597682e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,9.300000e-01,1.854449e-01
6.858000e-04,9.500000e-01,3.551232e+00,1.000000e+00,1.000000e+00,9.272282e-01,7.603554e+06,5.000000e-01,1.800000e+02,6.000000e+00,6.858000e-04,9.500000e-01,1.815408e-01
7.112000e-04,7.500000e-01,3.618763e+00,1.000000e+00,1.000000e+00,9.400270e-01,7.689223e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,7.500000e-01,2.266667e-01
7.112000e-04,7.700000e-01,3.610309e+00,1.000000e+00,1.000000e+00,9.383989e-01,7.680976e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,7.700000e-01,2.207792e-01
7.112000e-04,7.900000e-01,3.603383e+00,1.000000e+00,1.000000e+00,9.370905e-01,7.674805e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,7.900000e-01,2.151899e-01
7.112000e-04,8.100000e-01,3.597823e+00,1.000000e+00,1.000000e+00,9.360697e-01,7.670526e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.100000e-01,2.098765e-01
7.112000e-04,8.300000e-01,3.593500e+00,1.000000e+00,1.000000e+00,9.353105e-01,7.667990e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.300000e-01,2.048193e-01
7.112000e-04,8.500000e-01,3.590309e+00,1.000000e+00,1.000000e+00,9.347925e-01,7.667089e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
7.112000e-04,8.700000e-01,3.588170e+00,1.000000e+00,1.000000e+00,9.345003e-01,7.667748e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.700000e-01,1.954023e-01
7.112000e-04,8.900000e-01,3.587023e+00,1.000000e+00,1.000000e+00,9.344233e-01,7.669923e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.900000e-01,1.910112e-01
7.112000e-04,9.100000e-01,3.586832e+00,1.000000e+00,1.000000e+00,9.345554e-01,7.673606e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,9.100000e-01,1.868132e-01
7.112000e-04,9.300000e-01,3.587579e+00,1.000000e+00,1.000000e+00,9.348953e-01,7.678823e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,9.300000e-01,1.827957e-01
7.112000e-04,9.500000e-01,3.589271e+00,1.000000e+00,1.000000e+00,9.354467e-01,7.685638e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,9.500000e-01,1.789474e-01
7.366000e-04,7.500000e-01,3.650691e+00,1.000000e+00,1.000000e+00,9.469651e-01,7.761931e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,7.500000e-01,2.236082e-01
7.366000e-04,7.700000e-01,3.643116e+00,1.000000e+00,1.000000e+00,9.455233e-01,7.754934e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,7.700000e-01,2.178002e-01
7.366000e-04,7.900000e-01,3.636989e+00,1.000000e+00,1.000000e+00,9.443854e-01,7.749921e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,7.900000e-01,2.122863e-01
7.366000e-04,8.100000e-01,3.632163e+00,1.000000e+00,1.000000e+00,9.435218e-01,7.746723e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.100000e-01,2.070446e-01
7.366000e-04,8.300000e-01,3.628519e+00,1.000000e+00,1.000000e+00,9.429090e-01,7.745207e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.300000e-01,2.020556e-01
7.366000e-04,8.500000e-01,3.625962e+00,1.000000e+00,1.000000e+00,9.425286e-01,7.745279e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.500000e-01,1.973013e-01
7.366000e-04,8.700000e-01,3.624420e+00,1.000000e+00,1.000000e+00,9.423669e-01,7.746875e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.700000e-01,1.927657e-01
7.366000e-04,8.900000e-01,3.623843e+00,1.000000e+00,1.000000e+00,9.424153e-01,7.749964e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.900000e-01,1.884339e-01
7.366000e-04,9.100000e-01,3.624200e+00,1.000000e+00,1.000000e+00,9.426692e-01,7.754551e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,9.100000e-01,1.842925e-01
7.366000e-04,9.300000e-01,3.625483e+00,1.000000e+00,1.000000e+00,9.431289e-01,7.760672e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,9.300000e-01,1.803292e-01
7.366000e-04,9.500000e-01,3.627705e+00,1.000000e+00,1.000000e+00,9.438000e-01,7.768407e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,9.500000e-01,1.765328e-01
7.620000e-04,7.500000e-01,3.683394e+00,1.000000e+00,1.000000e+00,9.541115e-01,7.835772e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,7.500000e-01,2.207536e-01
7.620000e-04,7.700000e-01,3.676625e+00,1.000000e+00,1.000000e+00,9.528415e-01,7.829937e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,7.700000e-01,2.150198e-01
7.620000e-04,7.900000e-01,3.671236e+00,1.000000e+00,1.000000e+00,9.518614e-01,7.826005e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,7.900000e-01,2.095762e-01
7.620000e-04,8.100000e-01,3.667091e+00,1.000000e+00,1.000000e+00,9.511442e-01,7.823821e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.100000e-01,2.044015e-01
7.620000e-04,8.300000e-01,3.664078e+00,1.000000e+00,1.000000e+00,9.506682e-01,7.823267e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.300000e-01,1.994762e-01
7.620000e-04,8.500000e-01,3.662114e+00,1.000000e+00,1.000000e+00,9.504169e-01,7.824261e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.500000e-01,1.947826e-01
7.620000e-04,8.700000e-01,3.661134e+00,1.000000e+00,1.000000e+00,9.503786e-01,7.826751e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.700000e-01,1.903048e-01
7.620000e-04,8.900000e-01,3.661095e+00,1.000000e+00,1.000000e+00,9.505461e-01,7.830719e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.900000e-01,1.860283e-01
7.620000e-04,9.100000e-01,3.661975e+00,1.000000e+00,1.000000e+00,9.509164e-01,7.836179e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.100000e-01,1.819398e-01
7.620000e-04,9.300000e-01,3.663771e+00,1.000000e+00,1.000000e+00,9.514916e-01,7.843181e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.300000e-01,1.780271e-01
7.620000e-04,9.500000e-01,3.666505e+00,1.000000e+00,1.000000e+00,9.522788e-01,7.851815e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.500000e-01,1.742792e-01
7.874000e-04,7.500000e-01,3.716783e+00,1.000000e+00,1.000000e+00,9.614455e-01,7.910629e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.500000e-01,2.180832e-01
7.874000e-04,7.700000e-01,3.710761e+00,1.000000e+00,1.000000e+00,9.603349e-01,7.905880e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.700000e-01,2.124187e-01
7.874000e-04,7.900000e-01,3.706057e+00,1.000000e+00,1.000000e+00,9.595019e-01,7.902963e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.900000e-01,2.070410e-01
7.874000e-04,8.100000e-01,3.702545e+00,1.000000e+00,1.000000e+00,9.589215e-01,7.901736e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.100000e-01,2.019289e-01
7.874000e-04,8.300000e-01,3.700124e+00,1.000000e+00,1.000000e+00,9.585740e-01,7.902095e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.300000e-01,1.970631e-01
7.874000e-04,8.500000e-01,3.698718e+00,1.000000e+00,1.000000e+00,9.584449e-01,7.903969e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.500000e-01,1.924264e-01
7.874000e-04,8.700000e-01,3.698269e+00,1.000000e+00,1.000000e+00,9.585238e-01,7.907318e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.700000e-01,1.880028e-01
7.874000e-04,8.900000e-01,3.698742e+00,1.000000e+00,1.000000e+00,9.588051e-01,7.912134e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.900000e-01,1.837780e-01
7.874000e-04,9.100000e-01,3.700122e+00,1.000000e+00,1.000000e+00,9.592875e-01,7.918443e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.100000e-01,1.797389e-01
7.874000e-04,9.300000e-01,3.702413e+00,1.000000e+00,1.000000e+00,9.599744e-01,7.926305e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.300000e-01,1.758736e-01
7.874000e-04,9.500000e-01,3.705643e+00,1.000000e+00,1.000000e+00,9.608746e-01,7.935824e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.500000e-01,1.721710e-01
8.128000e-04,7.500000e-01,3.750787e+00,1.000000e+00,1.000000e+00,9.689496e-01,7.986406e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.500000e-01,2.155797e-01
8.128000e-04,7.700000e-01,3.745459e+00,1.000000e+00,1.000000e+00,9.679875e-01,7.982677e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.700000e-01,2.099802e-01
8.128000e-04,7.900000e-01,3.741394e+00,1.000000e+00,1.000000e+00,9.672922e-01,7.980717e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.900000e-01,2.046643e-01
8.128000e-04,8.100000e-01,3.738476e+00,1.000000e+00,1.000000e+00,9.668405e-01,7.980399e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.100000e-01,1.996108e-01
8.128000e-04,8.300000e-01,3.736612e+00,1.000000e+00,1.000000e+00,9.666146e-01,7.981629e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.300000e-01,1.948009e-01
8.128000e-04,8.500000e-01,3.735733e+00,1.000000e+00,1.000000e+00,9.666014e-01,7.984347e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.500000e-01,1.902174e-01
8.128000e-04,8.700000e-01,3.735789e+00,1.000000e+00,1.000000e+00,9.667924e-01,7.988525e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.700000e-01,1.858446e-01
8.128000e-04,8.900000e-01,3.736753e+00,1.000000e+00,1.000000e+00,9.671831e-01,7.994164e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.900000e-01,1.816683e-01
8.128000e-04,9.100000e-01,3.738613e+00,1.000000e+00,1.000000e+00,9.677738e-01,8.001301e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.100000e-01,1.776756e-01
8.128000e-04,9.300000e-01,3.741383e+00,1.000000e+00,1.000000e+00,9.685695e-01,8.010008e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.300000e-01,1.738546e-01
