# channel_height,spacer_porosity,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
7.366000e-04,8.700000e-01,3.767970e+00,1.000000e+00,1.000000e+00,9.765740e-01,8.037133e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.700000e-01,1.927657e-01
7.366000e-04,8.900000e-01,3.775046e+00,1.000000e+00,1.000000e+00,9.785521e-01,8.058128e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,8.900000e-01,1.884339e-01
7.366000e-04,9.100000e-01,3.784059e+00,1.000000e+00,1.000000e+00,9.809709e-01,8.082560e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,9.100000e-01,1.842925e-01
7.366000e-04,9.300000e-01,3.795098e+00,1.000000e+00,1.000000e+00,9.838555e-01,8.110699e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,9.300000e-01,1.803292e-01
7.366000e-04,9.500000e-01,3.808311e+00,1.000000e+00,1.000000e+00,9.872446e-01,8.142923e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.366000e-04,9.500000e-01,1.765328e-01
7.620000e-04,7.500000e-01,3.801475e+00,1.000000e+00,1.000000e+00,9.815343e-01,8.058154e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,7.500000e-01,2.207536e-01
7.620000e-04,7.700000e-01,3.797757e+00,1.000000e+00,1.000000e+00,9.811462e-01,8.062040e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,7.700000e-01,2.150198e-01
7.620000e-04,7.900000e-01,3.796270e+00,1.000000e+00,1.000000e+00,9.812383e-01,8.069254e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,7.900000e-01,2.095762e-01
7.620000e-04,8.100000e-01,3.796865e+00,1.000000e+00,1.000000e+00,9.817821e-01,8.079663e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.100000e-01,2.044015e-01
7.620000e-04,8.300000e-01,3.799436e+00,1.000000e+00,1.000000e+00,9.827587e-01,8.093199e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.300000e-01,1.994762e-01
7.620000e-04,8.500000e-01,3.803916e+00,1.000000e+00,1.000000e+00,9.841580e-01,8.109854e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.500000e-01,1.947826e-01
7.620000e-04,8.700000e-01,3.810280e+00,1.000000e+00,1.000000e+00,9.859788e-01,8.129690e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.700000e-01,1.903048e-01
7.620000e-04,8.900000e-01,3.818542e+00,1.000000e+00,1.000000e+00,9.882287e-01,8.152836e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.900000e-01,1.860283e-01
