# channel_height,spacer_porosity,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
8.128000e-04,9.500000e-01,4.397177e+00,1.000000e+00,1.000000e+00,1.127490e+00,9.396707e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.500000e-01,1.701945e-01
8.382000e-04,7.500000e-01,4.277918e+00,1.000000e+00,1.000000e+00,1.095112e+00,9.084811e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.500000e-01,2.132279e-01
8.382000e-04,7.700000e-01,4.288479e+00,1.000000e+00,1.000000e+00,1.098110e+00,9.117190e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.700000e-01,2.076895e-01
8.382000e-04,7.900000e-01,4.301043e+00,1.000000e+00,1.000000e+00,1.101541e+00,9.152594e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.900000e-01,2.024316e-01
8.382000e-04,8.100000e-01,4.315467e+00,1.000000e+00,1.000000e+00,1.105376e+00,9.190881e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.100000e-01,1.974333e-01
8.382000e-04,8.300000e-01,4.331642e+00,1.000000e+00,1.000000e+00,1.109596e+00,9.231961e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.300000e-01,1.926758e-01
8.382000e-04,8.500000e-01,4.349491e+00,1.000000e+00,1.000000e+00,1.114187e+00,9.275787e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.500000e-01,1.881423e-01
8.382000e-04,8.700000e-01,4.368965e+00,1.000000e+00,1.000000e+00,1.119142e+00,9.322358e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.700000e-01,1.838172e-01
8.382000e-04,8.900000e-01,4.390045e+00,1.000000e+00,1.000000e+00,1.124459e+00,9.371716e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.900000e-01,1.796865e-01
8.382000e-04,9.100000e-01,4.412736e+00,1.000000e+00,1.000000e+00,1.130144e+00,9.423953e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.100000e-01,1.757373e-01
8.382000e-04,9.300000e-01,4.437077e+00,1.000000e+00,1.000000e+00,1.136208e+00,9.479209e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.300000e-01,1.719580e-01
8.382000e-04,9.500000e-01,4.463135e+00,1.000000e+00,1.000000e+00,1.142670e+00,9.537685e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.500000e-01,1.683378e-01
