# channel_height,spacer_porosity,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
7.620000e-04,8.300000e-01,3.892173e+00,1.000000e+00,1.000000e+00,1.003269e+00,8.244346e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.300000e-01,1.994762e-01
7.620000e-04,8.500000e-01,3.891646e+00,1.000000e+00,1.000000e+00,1.003681e+00,8.255595e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.500000e-01,1.947826e-01
7.620000e-04,8.700000e-01,3.893654e+00,1.000000e+00,1.000000e+00,1.004649e+00,8.270850e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.700000e-01,1.903048e-01
7.620000e-04,8.900000e-01,3.898130e+00,1.000000e+00,1.000000e+00,1.006162e+00,8.290129e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,8.900000e-01,1.860283e-01
7.620000e-04,9.100000e-01,3.905055e+00,1.000000e+00,1.000000e+00,1.008223e+00,8.313538e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.100000e-01,1.819398e-01
7.620000e-04,9.300000e-01,3.914468e+00,1.000000e+00,1.000000e+00,1.010846e+00,8.341281e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.300000e-01,1.780271e-01
7.620000e-04,9.500000e-01,3.926469e+00,1.000000e+00,1.000000e+00,1.014061e+00,8.373675e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.620000e-04,9.500000e-01,1.742792e-01
7.874000e-04,7.500000e-01,3.955194e+00,1.000000e+00,1.000000e+00,1.015086e+00,8.320070e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.500000e-01,2.180832e-01
7.874000e-04,7.700000e-01,3.944660e+00,1.000000e+00,1.000000e+00,1.013359e+00,8.316718e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.700000e-01,2.124187e-01
7.874000e-04,7.900000e-01,3.937357e+00,1.000000e+00,1.000000e+00,1.012320e+00,8.317998e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,7.900000e-01,2.070410e-01
7.874000e-04,8.100000e-01,3.933016e+00,1.000000e+00,1.000000e+00,1.011914e+00,8.323627e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.100000e-01,2.019289e-01
7.874000e-04,8.300000e-01,3.931427e+00,1.000000e+00,1.000000e+00,1.012103e+00,8.333406e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.300000e-01,1.970631e-01
7.874000e-04,8.500000e-01,3.932437e+00,1.000000e+00,1.000000e+00,1.012858e+00,8.347220e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.500000e-01,1.924264e-01
7.874000e-04,8.700000e-01,3.935945e+00,1.000000e+00,1.000000e+00,1.014162e+00,8.365032e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.700000e-01,1.880028e-01
7.874000e-04,8.900000e-01,3.941899e+00,1.000000e+00,1.000000e+00,1.016009e+00,8.386891e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,8.900000e-01,1.837780e-01
7.874000e-04,9.100000e-01,3.950299e+00,1.000000e+00,1.000000e+00,1.018407e+00,8.412933e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.100000e-01,1.797389e-01
7.874000e-04,9.300000e-01,3.961204e+00,1.000000e+00,1.000000e+00,1.021372e+00,8.443395e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.300000e-01,1.758736e-01
7.874000e-04,9.500000e-01,3.974732e+00,1.000000e+00,1.000000e+00,1.024940e+00,8.478634e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.874000e-04,9.500000e-01,1.721710e-01
8.128000e-04,7.500000e-01,3.988831e+00,1.000000e+00,1.000000e+00,1.022721e+00,8.400113e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.500000e-01,2.155797e-01
