# sh_multiplier,friction_factor_multiplier,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
1.000000e+00,9.000000e-01,3.715579e+00,1.000000e+00,9.000000e-01,9.646927e-01,7.921514e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.000000e+00,1.000000e+00,3.722418e+00,1.000000e+00,1.000000e+00,9.660968e-01,7.930173e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.000000e+00,1.100000e+00,3.729254e+00,1.000000e+00,1.100000e+00,9.675000e-01,7.938827e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.000000e+00,1.200000e+00,3.736085e+00,1.000000e+00,1.200000e+00,9.689023e-01,7.947476e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.000000e+00,1.300000e+00,3.742913e+00,1.000000e+00,1.300000e+00,9.703039e-01,7.956120e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.000000e+00,1.400000e+00,3.749736e+00,1.000000e+00,1.400000e+00,9.717047e-01,7.964759e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.000000e+00,1.500000e+00,3.756556e+00,1.000000e+00,1.500000e+00,9.731046e-01,7.973393e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.100000e+00,5.000000e-01,3.665850e+00,1.100000e+00,5.000000e-01,9.536525e-01,7.839506e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.100000e+00,6.000000e-01,3.672712e+00,1.100000e+00,6.000000e-01,9.550611e-01,7.848196e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.100000e+00,7.000000e-01,3.679569e+00,1.100000e+00,7.000000e-01,9.564689e-01,7.856881e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.100000e+00,8.000000e-01,3.686422e+00,1.100000e+00,8.000000e-01,9.578759e-01,7.865561e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.100000e+00,9.000000e-01,3.693271e+00,1.100000e+00,9.000000e-01,9.592821e-01,7.874236e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.100000e+00,1.000000e+00,3.700116e+00,1.100000e+00,1.000000e+00,9.606874e-01,7.882906e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.100000e+00,1.100000e+00,3.706957e+00,1.100000e+00,1.100000e+00,9.620919e-01,7.891571e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.100000e+00,1.200000e+00,3.713794e+00,1.100000e+00,1.200000e+00,9.634956e-01,7.900230e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.100000e+00,1.300000e+00,3.720627e+00,1.100000e+00,1.300000e+00,9.648984e-01,7.908885e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.100000e+00,1.400000e+00,3.727456e+00,1.100000e+00,1.400000e+00,9.663004e-01,7.917534e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.100000e+00,1.500000e+00,3.734280e+00,1.100000e+00,1.500000e+00,9.677016e-01,7.926178e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.200000e+00,5.000000e-01,3.647439e+00,1.200000e+00,5.000000e-01,9.491870e-01,7.800489e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.200000e+00,6.000000e-01,3.654305e+00,1.200000e+00,6.000000e-01,9.505968e-01,7.809189e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.200000e+00,7.000000e-01,3.661167e+00,1.200000e+00,7.000000e-01,9.520058e-01,7.817883e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.200000e+00,8.000000e-01,3.668025e+00,1.200000e+00,8.000000e-01,9.534139e-01,7.826573e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.200000e+00,9.000000e-01,3.674879e+00,1.200000e+00,9.000000e-01,9.548212e-01,7.835257e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.200000e+00,1.000000e+00,3.681729e+00,1.200000e+00,1.000000e+00,9.562276e-01,7.843936e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.200000e+00,1.100000e+00,3.688574e+00,1.200000e+00,1.100000e+00,9.576332e-01,7.852609e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.200000e+00,1.200000e+00,3.695416e+00,1.200000e+00,1.200000e+00,9.590380e-01,7.861278e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.200000e+00,1.300000e+00,3.702253e+00,1.200000e+00,1.300000e+00,9.604419e-01,7.869942e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.200000e+00,1.400000e+00,3.709087e+00,1.200000e+00,1.400000e+00,9.618450e-01,7.878600e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.200000e+00,1.500000e+00,3.715916e+00,1.200000e+00,1.500000e+00,9.632472e-01,7.887253e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.300000e+00,5.000000e-01,3.631998e+00,1.300000e+00,5.000000e-01,9.454421e-01,7.767768e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.300000e+00,6.000000e-01,3.638869e+00,1.300000e+00,6.000000e-01,9.468529e-01,7.776476e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.300000e+00,7.000000e-01,3.645735e+00,1.300000e+00,7.000000e-01,9.482629e-01,7.785178e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.300000e+00,8.000000e-01,3.652597e+00,1.300000e+00,8.000000e-01,9.496720e-01,7.793876e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.300000e+00,9.000000e-01,3.659455e+00,1.300000e+00,9.000000e-01,9.510802e-01,7.802568e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.300000e+00,1.000000e+00,3.666309e+00,1.300000e+00,1.000000e+00,9.524876e-01,7.811254e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.300000e+00,1.100000e+00,3.673158e+00,1.300000e+00,1.100000e+00,9.538941e-01,7.819936e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.300000e+00,1.200000e+00,3.680004e+00,1.300000e+00,1.200000e+00,9.552998e-01,7.828613e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.300000e+00,1.300000e+00,3.686845e+00,1.300000e+00,1.300000e+00,9.567047e-01,7.837284e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.300000e+00,1.400000e+00,3.693683e+00,1.300000e+00,1.400000e+00,9.581086e-01,7.845950e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.300000e+00,1.500000e+00,3.700516e+00,1.300000e+00,1.500000e+00,9.595118e-01,7.854611e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.400000e+00,5.000000e-01,3.618863e+00,1.400000e+00,5.000000e-01,9.422564e-01,7.739933e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.400000e+00,6.000000e-01,3.625738e+00,1.400000e+00,6.000000e-01,9.436681e-01,7.748648e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.400000e+00,7.000000e-01,3.632607e+00,1.400000e+00,7.000000e-01,9.450789e-01,7.757357e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.400000e+00,8.000000e-01,3.639473e+00,1.400000e+00,8.000000e-01,9.464888e-01,7.766061e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.400000e+00,9.000000e-01,3.646335e+00,1.400000e+00,9.000000e-01,9.478979e-01,7.774760e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.400000e+00,1.000000e+00,3.653192e+00,1.400000e+00,1.000000e+00,9.493061e-01,7.783454e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.400000e+00,1.100000e+00,3.660045e+00,1.400000e+00,1.100000e+00,9.507135e-01,7.792142e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.400000e+00,1.200000e+00,3.666894e+00,1.400000e+00,1.200000e+00,9.521200e-01,7.800826e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.400000e+00,1.300000e+00,3.673739e+00,1.400000e+00,1.300000e+00,9.535256e-01,7.809504e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.400000e+00,1.400000e+00,3.680579e+00,1.400000e+00,1.400000e+00,9.549304e-01,7.818176e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.400000e+00,1.500000e+00,3.687416e+00,1.400000e+00,1.500000e+00,9.563344e-01,7.826844e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.500000e+00,5.000000e-01,3.607554e+00,1.500000e+00,5.000000e-01,9.395134e-01,7.715965e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.500000e+00,6.000000e-01,3.614431e+00,1.500000e+00,6.000000e-01,9.409258e-01,7.724686e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.500000e+00,7.000000e-01,3.621304e+00,1.500000e+00,7.000000e-01,9.423374e-01,7.733402e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.500000e+00,8.000000e-01,3.628173e+00,1.500000e+00,8.000000e-01,9.437480e-01,7.742112e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.500000e+00,9.000000e-01,3.635038e+00,1.500000e+00,9.000000e-01,9.451579e-01,7.750817e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.500000e+00,1.000000e+00,3.641898e+00,1.500000e+00,1.000000e+00,9.465668e-01,7.759517e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.500000e+00,1.100000e+00,3.648754e+00,1.500000e+00,1.100000e+00,9.479749e-01,7.768211e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.500000e+00,1.200000e+00,3.655606e+00,1.500000e+00,1.200000e+00,9.493821e-01,7.776901e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.500000e+00,1.300000e+00,3.662454e+00,1.500000e+00,1.300000e+00,9.507884e-01,7.785584e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.500000e+00,1.400000e+00,3.669297e+00,1.500000e+00,1.400000e+00,9.521939e-01,7.794263e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
1.500000e+00,1.500000e+00,3.676137e+00,1.500000e+00,1.500000e+00,9.535986e-01,7.802936e+06,5.000000e-01,1.800000e+02,6.000000e+00,7.112000e-04,8.500000e-01,2.000000e-01
